damage_type,molecule_id,record_id,center_atom,involved_atoms,involves_ring_bond,ring_bond_count,bond_predictions,target_residuals,cartesian_contribution,bond_contribution,combined_contribution,input_value,v4_value,output_value,v4_excess,output_excess,confidence,uncertainty,accepted,comparison_mode,adjacent_same_direction,any_prediction_sign_wrong,ring_planarity_input,ring_planarity_v4,ring_planarity_output
angle,CN1CCc2c(sc3nc(NN)n(-c4ccc(Cl)cc4)c(=O)c23)C1,val::CN1CCc2c(sc3nc(NN)n(-c4ccc(Cl)cc4)c(=O)c23)C1__gen0000::cartesian_s2_u0.350,0,1;0;38,False,0,3.2457992347190157e-05;0.012926572933793068,0.008473992347717285;0.010199308395385742,-0.002228260040283203,0.0064508914947509766,0.004157066345214844,2.009711503982544,2.009711503982544,2.013868570327759,0.017080068588256836,0.02123713493347168,0.2526654750108719,0.0044807265512645245,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,CN1CCc2c(sc3nc(NN)n(-c4ccc(Cl)cc4)c(=O)c23)C1,val::CN1CCc2c(sc3nc(NN)n(-c4ccc(Cl)cc4)c(=O)c23)C1__gen0000::cartesian_s2_u0.350,0,37;0;39,False,0,0.012930208817124367;0.012928958982229233,0.04287314414978027;0.026751041412353516,-0.00019884109497070312,-0.001113295555114746,-0.0011810064315795898,1.8246477842330933,1.8246477842330933,1.8234667778015137,0.0,0.0009080171585083008,0.2615524083375931,0.0025576091138646007,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,CN1CCc2c(sc3nc(NN)n(-c4ccc(Cl)cc4)c(=O)c23)C1,val::CN1CCc2c(sc3nc(NN)n(-c4ccc(Cl)cc4)c(=O)c23)C1__gen0000::cartesian_s2_u0.350,2,35;2;36,False,0,0.009108553640544415;0.009110262617468834,0.010925531387329102;0.01405632495880127,-0.0017124414443969727,0.0004743337631225586,-0.0010813474655151367,1.7796180248260498,1.7796180248260498,1.7785366773605347,0.04275870323181152,0.04384005069732666,0.19896332174539566,0.004776726011186838,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,CN1CCc2c(sc3nc(NN)n(-c4ccc(Cl)cc4)c(=O)c23)C1,val::CN1CCc2c(sc3nc(NN)n(-c4ccc(Cl)cc4)c(=O)c23)C1__gen0000::cartesian_s2_u0.350,3,2;3;28,True,2,-0.0014376835897564888;-0.001472434145398438,0.0033303499221801758;-0.0029107332229614258,0.009982109069824219,-0.0005121231079101562,0.008948087692260742,2.1843974590301514,2.1843974590301514,2.193345546722412,0.06072258949279785,0.0696706771850586,0.17592079937458038,0.01371762016788125,True,v4_record_screen_upstream_local_reference,True,True,,,
angle,COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C,val::COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C__gen0000::cartesian_s1_u0.350,48,14;48;49,False,0,-0.007387697231024504;0.012591294012963772,-0.03201615810394287;0.036828041076660156,-0.00015997886657714844,0.0026612281799316406,0.0022521018981933594,2.003084659576416,2.003084659576416,2.0053367614746094,0.017237305641174316,0.019489407539367676,0.24960636347532272,0.005957638844847679,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C,val::COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C__gen0000::cartesian_s1_u0.350,52,14;52;53,False,0,-0.007390199229121208;0.012590555474162102,-0.020955681800842285;0.02516472339630127,0.0006638765335083008,0.0025080442428588867,0.0028145313262939453,1.9847469329833984,1.9847469329833984,1.9875614643096924,0.0,0.0017141103744506836,0.24960505962371826,0.00595887890085578,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C,val::COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C__gen0000::cartesian_s2_u0.350,48,14;48;49,False,0,-0.007375938817858696;0.012609359808266163,-0.04146575927734375;0.05198550224304199,-0.002001523971557617,0.0034952163696289062,0.0014538764953613281,2.0425658226013184,2.0425658226013184,2.0440196990966797,0.05671846866607666,0.05817234516143799,0.24958322197198868,0.005934079526923597,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C,val::COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C__gen0000::cartesian_s2_u0.350,48,49;48;50,False,0,0.012609359808266163;0.01260653417557478,0.05198550224304199;0.03515791893005371,8.118152618408203e-05,-0.0041124820709228516,-0.00384366512298584,1.8131929636001587,1.8131929636001587,1.8093492984771729,0.011181831359863281,0.015025496482849121,0.2553877979516983,0.002719961921684444,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C,val::COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C__gen0000::cartesian_s2_u0.350,48,50;48;51,False,0,0.01260653417557478;0.012610413134098053,0.03515791893005371;0.05720412731170654,0.001512289047241211,-0.004330754280090332,-0.00273287296295166,1.823708415031433,1.823708415031433,1.8209755420684814,0.0006663799285888672,0.0033992528915405273,0.25539490580558777,0.0027188019594177604,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C,val::COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C__gen0000::cartesian_s2_u0.350,52,14;52;53,False,0,-0.007377959787845612;0.0126088447868824,-0.03939986228942871;0.04693281650543213,-0.0007650852203369141,0.003311634063720703,0.002445220947265625,2.025643825531006,2.025643825531006,2.0280890464782715,0.03979647159576416,0.042241692543029785,0.24958350509405136,0.005935029359534383,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C,val::COC(=O)c1ccc2c(c1)C(C)(C)C(_C=C_c1ccc(OC)c(OC)c1OC)=[N+]2C__gen0000::cartesian_s2_u0.350,52,53;52;55,False,0,0.0126088447868824;0.012607228942215443,0.04693281650543213;0.031906843185424805,0.00013816356658935547,-0.004090666770935059,-0.0037730932235717773,1.8182066679000854,1.8182066679000854,1.8144335746765137,0.0061681270599365234,0.0099412202835083,0.25539134442806244,0.002720504184253514,True,v4_record_screen_upstream_local_reference,True,False,,,
ring_bond,COC(=O)c1cccc(N(CC(=O)NC2CCCC2)C(=O)CNC(=O)c2cccs2)c1,val::COC(=O)c1cccc(N(CC(=O)NC2CCCC2)C(=O)CNC(=O)c2cccs2)c1__gen0000::cartesian_s2_u0.350,,24;25,True,1,0.001691192970611155,0.004397153854370117,-0.0019419481104705483,0.0017114390211645514,-0.0002305090893059969,1.342948079109192,1.342948079109192,1.342787504196167,0.0004197359085083008,0.0005803108215332031,0.13690711557865143,0.015186247415840626,True,v4_record_screen_upstream_local_reference,False,False,0.002154011154461273,0.002154011154461273,0.0021397446281321755
ring_bond,COC(=O)c1cccc(N(CC(=O)NC2CCCC2)C(=O)CNC(=O)c2cccs2)c1,val::COC(=O)c1cccc(N(CC(=O)NC2CCCC2)C(=O)CNC(=O)c2cccs2)c1__gen0000::cartesian_s2_u0.350,,26;27,True,1,0.0012062598252668977,0.02900373935699463,-0.014598095789551735,0.0015414072549901903,-0.013056688476353884,1.62816321849823,1.62816321849823,1.6190838813781738,0.02337801456451416,0.03245735168457031,0.1573205441236496,0.013019636273384094,True,v4_record_screen_upstream_local_reference,False,False,0.002154011154461273,0.002154011154461273,0.0021397446281321755
ring_bond,COC(=O)c1cccc(N(CC(=O)NC2CCCC2)C(=O)CNC(=O)c2cccs2)c1,val::COC(=O)c1cccc(N(CC(=O)NC2CCCC2)C(=O)CNC(=O)c2cccs2)c1__gen0000::cartesian_s2_u0.350,,41;42,True,1,0.0016947319963946939,0.02289426326751709,-0.0024416634696535766,0.0018495410331524909,-0.0005921224365010858,1.4779233932495117,1.4779233932495117,1.477510929107666,0.01810586452484131,0.01851832866668701,0.16717565059661865,0.010790083557367325,True,v4_record_screen_upstream_local_reference,False,False,0.17325767865172254,0.17325767865172254,0.17393796129430747
angle,COC(=O)c1sc(NC(=O)c2csc3c2CCCC3)nc1C,val::COC(=O)c1sc(NC(=O)c2csc3c2CCCC3)nc1C__gen0001::cartesian_s2_u0.350,0,1;0;2,False,0,0.012946690432727337;0.012947631999850273,0.01942300796508789;0.022692084312438965,-0.0013751983642578125,-0.0009846687316894531,-0.002296924591064453,1.8259050846099854,1.8259050846099854,1.823608160018921,0.0,0.0007666349411010742,0.26191066205501556,0.0025652609765529633,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COC(=O)c1sc(NC(=O)c2csc3c2CCCC3)nc1C,val::COC(=O)c1sc(NC(=O)c2csc3c2CCCC3)nc1C__gen0001::cartesian_s2_u0.350,17,16;17;23,True,2,-0.0011601722799241543;-0.00032376914168708026,-0.0012319087982177734;-0.01838982105255127,0.012200593948364258,-0.0008282661437988281,0.010664939880371094,2.160904884338379,2.160904884338379,2.17156982421875,0.03723001480102539,0.047894954681396484,0.16934627294540405,0.013937318231910467,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COCCNC(=O)CN(c1cccc(OC)c1)S(=O)(=O)c1ccc(C)cc1,val::COCCNC(=O)CN(c1cccc(OC)c1)S(=O)(=O)c1ccc(C)cc1__gen0000::cartesian_s2_u0.350,8,42;8;43,False,0,0.01010949444025755;0.010109088383615017,0.018789172172546387;0.017377853393554688,-0.0015032291412353516,9.310245513916016e-05,-0.0012807846069335938,1.824131727218628,1.824131727218628,1.8228509426116943,0.00024306774139404297,0.0015238523483276367,0.20950565487146378,0.004236089065670967,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C,val::COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C__gen0001::cartesian_s2_u0.350,3,2;3;47,False,0,0.010128023102879524;0.011347834020853043,0.03251004219055176;0.014119148254394531,0.0025638341903686523,-0.009033203125,-0.006627440452575684,1.7967641353607178,1.7967641353607178,1.790136694908142,0.01251065731048584,0.019138097763061523,0.22489911317825317,0.0039446118753403425,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C,val::COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C__gen0001::cartesian_s2_u0.350,10,11;10;13,False,0,0.01255597174167633;0.012555288150906563,0.021804451942443848;0.027927160263061523,0.0006735324859619141,-0.0038154125213623047,-0.003038644790649414,1.8252227306365967,1.8252227306365967,1.8221840858459473,0.0,0.002190709114074707,0.2543492466211319,0.002706805127672851,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C,val::COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C__gen0001::cartesian_s2_u0.350,10,12;10;13,False,0,0.0125583466142416;0.012555288150906563,0.02430105209350586;0.027927160263061523,0.00023877620697021484,-0.003794074058532715,-0.003425121307373047,1.8226560354232788,1.8226560354232788,1.8192309141159058,0.001718759536743164,0.005143880844116211,0.2543649971485138,0.002704133396036923,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C,val::COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C__gen0001::cartesian_s2_u0.350,17,18;17;19,False,0,0.01067222747951746;0.010671787895262241,0.020958662033081055;0.009287834167480469,-0.0031287670135498047,-0.0010050535202026367,-0.003939628601074219,1.8250226974487305,1.8250226974487305,1.8210830688476562,0.0,0.0032917261123657227,0.21942561864852905,0.0038188487524166703,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C,val::COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C__gen0001::cartesian_s2_u0.350,41,6;41;43,False,0,-0.008300869725644588;0.012542585842311382,-0.022741079330444336;0.012030839920043945,-0.00015091896057128906,0.003521442413330078,0.003253936767578125,2.000732898712158,2.000732898712158,2.0039868354797363,0.0,0.002629518508911133,0.24764014780521393,0.005976001499220729,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C,val::COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C__gen0001::cartesian_s2_u0.350,41,42;41;43,False,0,0.012549640610814095;0.012542585842311382,0.03394293785095215;0.012030839920043945,0.000911712646484375,-0.0038570165634155273,-0.0028531551361083984,1.8215842247009277,1.8215842247009277,1.8187310695648193,0.0027905702590942383,0.005643725395202637,0.2541744261980057,0.002714193658903241,True,v4_record_screen_upstream_local_reference,True,False,,,
ring_bond,COc1cc(NC(=O)CSc2nnc(-c3ccncc3)n2C2CCCCC2)ccc1NC(=O)c1ccco1,val::COc1cc(NC(=O)CSc2nnc(-c3ccncc3)n2C2CCCCC2)ccc1NC(=O)c1ccco1__gen0001::cartesian_s2_u0.350,,13;14,True,1,0.0016953684389591217,-0.008803844451904297,-0.004224499920383096,0.001717426086543128,-0.0025070738047361374,1.3425506353378296,1.3425506353378296,1.3407217264175415,0.0008171796798706055,0.0026460886001586914,0.13705813884735107,0.015104616060853004,True,v4_record_screen_upstream_local_reference,False,True,0.003715745052870801,0.003715745052870801,0.0036503909297463588
angle,COc1ccc(-c2csc(NC(=S)NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)n2)cc1OC,val::COc1ccc(-c2csc(NC(=S)NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)n2)cc1OC__gen0001::cartesian_s2_u0.350,0,1;0;3,False,0,0.012864634394645691;0.012864298187196255,0.012430429458618164;0.009946584701538086,-0.0006464719772338867,-0.0010885000228881836,-0.0016753673553466797,1.8252992630004883,1.8252992630004883,1.8236238956451416,0.0,0.0007508993148803711,0.26032546162605286,0.0026058366056531668,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccc(-c2csc(NC(=S)NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)n2)cc1OC,val::COc1ccc(-c2csc(NC(=S)NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)n2)cc1OC__gen0001::cartesian_s2_u0.350,0,2;0;3,False,0,0.012864499352872372;0.012864298187196255,0.01293325424194336;0.009946584701538086,0.0008862018585205078,-0.001497030258178711,-0.0005977153778076172,1.806809663772583,1.806809663772583,1.8062119483947754,0.017565131187438965,0.018162846565246582,0.26032453775405884,0.0026059880619868636,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1,val::COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1__gen0000::cartesian_s2_u0.350,20,21;20;22,True,1,-0.0021272171288728714;0.0005830361042171717,-0.0023595094680786133;0.003497004508972168,-0.0012960433959960938,0.0017852783203125,0.000514984130859375,2.2604246139526367,2.2604246139526367,2.260939598083496,0.019367456436157227,0.0198824405670166,0.15650824457406998,0.013851426541805267,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1,val::COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1__gen0000::cartesian_s2_u0.350,32,29;32;33,False,0,-0.008298196829855442;0.012555710971355438,-0.0050487518310546875;0.008209705352783203,-0.0008552074432373047,0.003370523452758789,0.0024073123931884766,2.0004725456237793,2.0004725456237793,2.0028798580169678,0.0,0.0015225410461425781,0.24758339673280716,0.005898931878618896,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1,val::COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1__gen0000::cartesian_s2_u0.350,32,29;32;34,False,0,-0.008298196829855442;0.012555358000099659,-0.0050487518310546875;0.006490945816040039,-0.0008780956268310547,0.0033059120178222656,0.0023238658905029297,2.00597882270813,2.00597882270813,2.008302688598633,0.0046215057373046875,0.006945371627807617,0.24758092314004898,0.0058992860140278935,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1,val::COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1__gen0000::cartesian_s2_u0.350,32,29;32;35,False,0,-0.008298196829855442;0.012556275352835655,-0.0050487518310546875;0.006010890007019043,-0.0008730888366699219,0.0033905506134033203,0.002411365509033203,2.0015456676483154,2.0015456676483154,2.0039570331573486,0.00018835067749023438,0.0025997161865234375,0.24758736044168472,0.005898366449400783,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1,val::COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1__gen0000::cartesian_s2_u0.350,32,33;32;34,False,0,0.012555710971355438;0.012555358000099659,0.008209705352783203;0.006490945816040039,0.000904083251953125,-0.003946065902709961,-0.002903580665588379,1.8209476470947266,1.8209476470947266,1.8180440664291382,0.00342714786529541,0.006330728530883789,0.25435522198677063,0.0027088532224297523,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1,val::COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1__gen0000::cartesian_s2_u0.350,32,33;32;35,False,0,0.012555710971355438;0.012556275352835655,0.008209705352783203;0.006010890007019043,0.0011380910873413086,-0.003957629203796387,-0.002698063850402832,1.8022818565368652,1.8022818565368652,1.7995837926864624,0.02209293842315674,0.02479100227355957,0.25436165928840637,0.0027079336578026414,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1,val::COc1ccc(-c2nc(C(N)=O)c3[nH]c(=O)n(-c4cccc(C)c4)c3n2)c(OC)c1__gen0000::cartesian_s2_u0.350,32,34;32;35,False,0,0.012555358000099659;0.012556275352835655,0.006490945816040039;0.006010890007019043,0.0010172128677368164,-0.003942966461181641,-0.0027959346771240234,1.8075217008590698,1.8075217008590698,1.8047257661819458,0.01685309410095215,0.019649028778076172,0.2543591856956482,0.002708287793211639,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c(OC)c1,val::COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c(OC)c1__gen0001::cartesian_s2_u0.350,8,9;8;3,True,1,0.001594848115928471;0.0018975557759404182,0.009854912757873535;-0.017191290855407715,-0.0009329319000244141,0.0004401206970214844,-0.0004749298095703125,2.0206940174102783,2.0206940174102783,2.020219087600708,0.0,5.1021575927734375e-05,0.16004129499197006,0.011852250900119543,True,v4_record_screen_upstream_local_reference,True,True,,,
angle,COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c(OC)c1,val::COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c(OC)c1__gen0001::cartesian_s2_u0.350,35,36;35;37,False,0,0.00964110903441906;0.009638556279242039,0.0064879655838012695;-0.0024427175521850586,-0.002110004425048828,0.0008836984634399414,-0.0011012554168701172,1.7828679084777832,1.7828679084777832,1.781766653060913,0.039508819580078125,0.04061007499694824,0.2068217620253563,0.0044708463829010725,True,v4_record_screen_upstream_local_reference,True,True,,,
angle,COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c(OC)c1,val::COc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)c(OC)c1__gen0001::cartesian_s2_u0.350,41,42;41;43,False,0,0.008104468695819378;0.008111213333904743,0.010445237159729004;0.018249869346618652,-0.002604961395263672,0.0017567873001098633,-0.0007030963897705078,1.8158519268035889,1.8158519268035889,1.8151488304138184,0.006524801254272461,0.007227897644042969,0.1886163279414177,0.005453715566545725,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccc(NC(C)=O)cc1NC(C)C(=O)Nc1ccccc1F,val::COc1ccc(NC(C)=O)cc1NC(C)C(=O)Nc1ccccc1F__gen0000::cartesian_s2_u0.350,0,43;0;44,False,0,0.012862514704465866;0.012859240174293518,0.0;0.0,-0.0001767873764038086,-0.0013132095336914062,-0.0014400482177734375,1.82560133934021,1.82560133934021,1.8241612911224365,0.0,0.00021350383758544922,0.26025357842445374,0.002605671645142138,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccc(NC(C)=O)cc1NC(C)C(=O)Nc1ccccc1F,val::COc1ccc(NC(C)=O)cc1NC(C)C(=O)Nc1ccccc1F__gen0000::cartesian_s2_u0.350,12,11;12;13,False,0,-0.00030013074865564704;0.012560149654746056,0.0;0.0,0.00015103816986083984,0.0017554759979248047,0.0018290281295776367,1.9963423013687134,1.9963423013687134,1.998171329498291,0.0026416778564453125,0.004470705986022949,0.23597083240747452,0.005509561509825289,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COc1ccc(NC(C)=O)cc1NC(C)C(=O)Nc1ccccc1F,val::COc1ccc(NC(C)=O)cc1NC(C)C(=O)Nc1ccccc1F__gen0000::cartesian_s2_u0.350,12,14;12;15,False,0,0.01255800761282444;0.012555697932839394,0.0;0.0,0.0008007287979125977,-0.0018625259399414062,-0.0010269880294799805,1.819943904876709,1.819943904876709,1.818916916847229,0.004430890083312988,0.005457878112792969,0.2544913738965988,0.002805306459777057,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1,val::COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1__gen0000::cartesian_s2_u0.350,22,17;22;23,False,0,-0.00830718595534563;0.012561825104057789,-0.0139845609664917;0.008253812789916992,-0.00042879581451416016,0.0033309459686279297,0.0028014183044433594,1.999481201171875,1.999481201171875,2.0022826194763184,0.0,0.0009253025054931641,0.24763602018356323,0.005893646273761988,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1,val::COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCCCC1)S(=O)(=O)c1ccc(C)cc1__gen0000::cartesian_s2_u0.350,22,23;22;24,False,0,0.012561825104057789;0.012560528703033924,0.008253812789916992;0.009798049926757812,0.00045120716094970703,-0.0037654638290405273,-0.003200531005859375,1.8199853897094727,1.8199853897094727,1.8167848587036133,0.004389405250549316,0.007589936256408691,0.2544521391391754,0.0027030460769310594,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1cccc(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)c1,val::COc1cccc(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)c1__gen0000::cartesian_s2_u0.350,15,61;15;62,False,0,0.010332901030778885;0.010335230268537998,0.03097522258758545;0.04021251201629639,-0.0028030872344970703,0.001273512840270996,-0.001410841941833496,1.8221627473831177,1.8221627473831177,1.8207519054412842,0.002212047576904297,0.003622889518737793,0.2134357914328575,0.004062522668391466,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C,val::COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C__gen0001::cartesian_s2_u0.350,9,8;9;10,False,0,-0.003691774094477296;0.0031233136542141438,-0.04155123233795166;0.05393111705780029,0.008768558502197266,-0.004999637603759766,0.0032100677490234375,2.2521982192993164,2.2521982192993164,2.25540828704834,0.07886004447937012,0.08207011222839355,0.16940127313137054,0.011274433694779873,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C,val::COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C__gen0001::cartesian_s2_u0.350,11,10;11;14,False,0,0.00029599759727716446;0.012530576437711716,0.01996445655822754;0.03499925136566162,0.0009276866912841797,0.0013239383697509766,0.0021228790283203125,2.004455089569092,2.004455089569092,2.006577968597412,0.01075446605682373,0.012877345085144043,0.23386911302804947,0.005618222639895976,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C,val::COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C__gen0001::cartesian_s2_u0.350,31,30;31;33,False,0,-0.008254251442849636;0.012553878128528595,-0.00978696346282959;0.0390322208404541,-0.00017833709716796875,0.0041310787200927734,0.0037946701049804688,1.984910249710083,1.984910249710083,1.9887049198150635,0.013359665870666504,0.017154335975646973,0.24785219877958298,0.005942691001109779,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C,val::COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C__gen0001::cartesian_s2_u0.350,31,30;31;34,False,0,-0.008254251442849636;0.01255476102232933,-0.00978696346282959;0.04802298545837402,7.927417755126953e-05,0.004094719886779785,0.004007697105407715,1.9740127325057983,1.9740127325057983,1.978020429611206,0.002462148666381836,0.006469845771789551,0.24785832315683365,0.005941779469139874,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C,val::COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C__gen0001::cartesian_s2_u0.350,35,27;35;36,False,0,-0.008281935006380081;0.012548994272947311,-0.01779651641845703;0.029883861541748047,0.0007129907608032227,0.004062652587890625,0.004580378532409668,1.9711133241653442,1.9711133241653442,1.975693702697754,0.0,0.004143118858337402,0.24780023097991943,0.0059480780037119985,True,v4_record_screen_upstream_local_reference,False,False,,,
